,theta,ra,dec,source_g_mag,offset,found_mag,multiple_matches,pix_sub-pix_pos,al_offset,ac_offset
5560,-0.11070599999999331,321.25885143,86.61407638,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5561,-0.11151399999999967,321.2596604,86.63863162,20.599000930786133,0.3200312484799854,20.734375,1.0,0.0,-9.54714578312933,-48.79624914551971
5562,-0.16486500000000603,321.31309024,86.5895133,20.599000930786133,0.5274817532889458,20.484375,1.0,0.0,-29.820097323630236,-26.342902618408363
5563,-0.16605900000000418,321.31428624,86.61406848,20.599000930786133,0.3622830385696292,20.578125,1.0,0.0,-19.565755557327698,-25.635710601803424
5564,-0.1672709999999995,321.31549969,86.63862365,20.599000930786133,0.21110187118331586,20.515625,1.0,0.0,-9.311413791025164,-24.751720581072377
5565,-0.21981999999999857,321.36812609,86.58950231,20.599000930786133,0.5001689714486504,20.390625,1.0,0.0,-29.46649932861328,-2.2983740539610276
5566,-0.22141200000000083,321.36972074,86.61405741,20.599000930786133,0.32709784473712605,20.671875,1.0,0.0,-19.27109056376714,-1.4143840332098785
5567,-0.22302700000000186,321.37133867,86.6386125,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5568,-0.27477399999999363,321.42316153,86.58948819,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5569,-0.276764,321.42515483,86.61404318,20.599000930786133,0.6899768111615251,20.5625,1.0,0.0,39.95657308701998,22.63014453123746
5570,-0.2787830000000042,321.42717722,86.63859817,20.599000930786133,0.19972481065905226,20.6875,1.0,0.0,-8.781016798499731,23.514134552008706
5571,-0.3297280000000029,321.47819646,86.58947092,20.599000930786133,0.5733419573501104,20.671875,1.0,0.0,30.114762317190795,45.967481079099954
5572,-0.3321159999999992,321.4805884,86.61402579,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5573,-0.3345379999999949,321.48301524,86.63858065,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5574,-0.3846810000000005,321.53323079,86.58945051,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5575,-0.3874670000000009,321.53602135,86.61400524,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5576,-0.3902929999999998,321.53885263,86.63855995,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5577,-0.4396339999999981,321.58826441,86.58942697,20.599000930786133,0.6996642051352792,20.5,1.0,0.0,30.704092297451215,-82.56466793822969
5578,-0.4428170000000051,321.59145358,86.61398152,20.599000930786133,0.5555339773751616,20.6875,1.0,0.0,-18.092430589524895,-81.85747592162475
5579,-0.446046999999993,321.59468928,86.63853606,20.599000930786133,1.2577714418848325,20.6875,1.0,0.0,-66.888953476501,95.82451824949692
5580,-0.4945850000000007,321.64329722,86.58940028,20.599000930786133,0.6223262809828737,20.703125,1.0,0.0,31.05769029246817,-58.52013937378235
5581,-0.49816699999999514,321.64688498,86.61395464,20.599000930786133,0.44438721855517205,20.671875,1.0,0.0,-17.797765595964336,-57.6361493530312
5582,-0.5018010000000004,321.65052509,86.63850898,20.599000930786133,0.6903506355478796,20.671875,1.0,0.0,-7.661289825713881,119.86904681398445
5583,-0.5495360000000034,321.69832912,86.58937046,20.599000930786133,0.5666118601008595,20.671875,1.0,0.0,31.352355286028732,-34.475610809335016
5584,-0.5535150000000044,321.70231544,86.6139246,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
5585,-0.5575529999999986,321.70635994,86.63847873,20.599000930786133,0.22383252670679737,20.59375,1.0,0.0,-7.425557833609714,-32.70763076781262
1311,0.4396339999999981,320.70769817,86.58942697,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1312,0.4428170000000051,320.70450901,86.61398152,20.599000930786133,0.525780372440658,20.65625,1.0,0.0,-22.748137485037475,63.11688748168431
1313,0.446046999999993,320.7012733,86.63853606,20.599000930786133,0.4175020957953045,20.640625,1.0,0.0,-12.25806371977007,64.00087750245555
1314,0.3846810000000005,320.76273179,86.58945051,20.599000930786133,0.6749829627424485,20.59375,1.0,0.0,25.989452407342945,-90.34378012084382
1315,0.3874670000000009,320.75994123,86.61400524,20.599000930786133,0.6230650046661909,20.640625,1.0,0.0,-22.453472491476916,87.16141604613165
1316,0.3902929999999998,320.75710995,86.63855995,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1317,0.3297280000000029,320.81776612,86.58947092,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1318,0.3321159999999992,320.81537418,86.61402579,20.599000930786133,0.5282205978904915,20.40625,1.0,0.0,-22.158807497916357,-65.59205953981164
1319,0.3345379999999949,320.81294734,86.63858065,20.599000930786133,1.3804191392504148,20.65625,1.0,0.0,-11.727666734105341,-241.50607366943103
1320,0.27477399999999363,320.87280105,86.58948819,20.599000930786133,0.5104135578144997,20.40625,1.0,0.0,26.578782394464064,-42.25472299194915
1321,0.276764,320.87080775,86.61404318,20.599000930786133,0.6711162343037683,20.578125,1.0,0.0,37.068856152870765,-41.3707329711779
1322,0.2787830000000042,320.86878536,86.63859817,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1323,0.21981999999999857,320.92783649,86.58950231,20.599000930786133,0.5526825489757564,20.640625,1.0,0.0,-32.000618267745544,-18.210194427481714
1324,0.22141200000000083,320.92624184,86.61405741,20.599000930786133,0.3788931248095461,20.515625,1.0,0.0,-21.56947751079523,-17.326204406730565
1325,0.22302700000000186,320.92462391,86.6386125,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1326,0.16486500000000603,320.98287234,86.5895133,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1327,0.16605900000000418,320.98167634,86.61406848,20.599000930786133,1.0275042579104896,20.640625,1.0,0.0,-21.274812517234672,-170.07967999267385
1328,0.1672709999999995,320.98046289,86.63862365,20.599000930786133,0.18993156667775404,20.421875,1.0,0.0,-10.902604754880052,7.6023141784478225
1329,0.10990999999999929,321.03790849,86.58952115,20.599000930786133,0.49791967223025446,20.5625,1.0,0.0,27.58064337119783,30.05566070555917
1330,0.11070599999999331,321.03711115,86.61407638,20.599000930786133,0.39714606881020353,20.671875,1.0,0.0,-21.0390805182698,30.76285272216411
1331,0.11151399999999967,321.03630218,86.63863162,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1332,0.05495500000000675,321.09294484,86.58952586,20.599000930786133,0.8398601073977632,20.640625,1.0,0.0,27.875308364758393,-122.69781488036402
1333,0.055352999999996655,321.09254617,86.61408113,20.599000930786133,0.46904583994370413,20.75,1.0,0.0,-20.74441552470924,54.807381286611445
1334,0.055756999999999834,321.09214168,86.63863639,20.599000930786133,0.3608337567248477,20.59375,1.0,0.0,-10.37220776235462,55.691371307382695
1335,0.0,321.14798129,86.58952743,20.599000930786133,0.7347434926575824,20.546875,1.0,0.0,28.169973358318956,-98.65328631591669
1336,0.0,321.14798129,86.61408271,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1337,0.0,321.14798129,86.63863799,20.599000930786133,0.5750147824106256,20.4375,1.0,0.0,-10.077542768794059,-97.0621042785606
1338,-0.05495500000000675,321.20301774,86.58952586,20.599000930786133,0.6665883286881905,20.671875,1.0,0.0,-30.409427303890652,-74.60875775146934
1339,-0.055352999999996655,321.20341641,86.61408113,20.599000930786133,0.6759090175187413,20.546875,1.0,0.0,-20.155085537588118,103.07323641969253
1340,-0.055756999999999834,321.2038209,86.63863639,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1341,-0.10990999999999929,321.2580541,86.58952115,20.599000930786133,0.5659911659597003,20.75,1.0,0.0,28.818236340035767,-50.3874311828557
1342,-0.11070599999999331,321.25885143,86.61407638,20.599000930786133,0.43878240625495624,20.6875,1.0,0.0,-19.86042055088826,-49.680239166250765
1343,-0.11151399999999967,321.2596604,86.63863162,20.599000930786133,0.7419029586162355,20.75,1.0,0.0,-9.54714578312933,128.00175500487092
1344,-0.16486500000000603,321.31309024,86.5895133,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1345,-0.16605900000000418,321.31428624,86.61406848,20.599000930786133,0.3622830385696292,20.734375,1.0,0.0,-19.565755557327698,-25.635710601803424
1346,-0.1672709999999995,321.31549969,86.63862365,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1347,-0.21981999999999857,321.36812609,86.58950231,20.599000930786133,0.5001689714486504,20.59375,1.0,0.0,29.46649932861328,-2.2983740539610276
1348,-0.22141200000000083,321.36972074,86.61405741,20.599000930786133,1.327024114373409,20.46875,1.0,0.0,-78.2040892209937,-1.4143840332098785
1349,-0.22302700000000186,321.37133867,86.6386125,20.599000930786133,0.15305227869948043,20.640625,1.0,0.0,-9.016748797464603,-0.7071920165848397
1350,-0.27477399999999363,321.42316153,86.58948819,20.599000930786133,0.5200009615421005,20.453125,1.0,0.0,29.76116432217384,21.922952514652618
1351,-0.276764,321.42515483,86.61404318,20.599000930786133,0.3465082971996069,20.671875,1.0,0.0,-18.97642557020658,22.63014453123746
1352,-0.2787830000000042,321.42717722,86.63859817,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1353,-0.3297280000000029,321.47819646,86.58947092,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1354,-0.3321159999999992,321.4805884,86.61402579,20.599000930786133,1.004084159792754,20.5,1.0,0.0,40.25123808058055,-130.12333105470583
1355,-0.3345379999999949,321.48301524,86.63858065,20.599000930786133,0.3051180099431826,20.640625,1.0,0.0,-8.48635180493917,47.558663116456046
1356,-0.3846810000000005,321.53323079,86.58945051,20.599000930786133,0.7739974160507516,20.546875,1.0,0.0,-28.52357135333591,-106.78599450684334
1357,-0.3874670000000009,321.53602135,86.61400524,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1358,-0.3902929999999998,321.53885263,86.63855995,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1359,-0.4396339999999981,321.58826441,86.58942697,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1360,-0.4428170000000051,321.59145358,86.61398152,20.599000930786133,0.6185612338470102,20.53125,1.0,0.0,-18.092430589524895,94.94052822876587
1361,-0.446046999999993,321.59468928,86.63853606,20.599000930786133,0.47748193683383583,20.53125,1.0,0.0,-7.955954819274442,-80.9734859008937
1362,-0.4945850000000007,321.64329722,86.58940028,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1363,-0.49816699999999514,321.64688498,86.61395464,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
1364,-0.5018010000000004,321.65052509,86.63850898,20.599000930786133,0.34725206982988494,20.640625,1.0,0.0,-7.661289825713881,-56.928957336406164
1365,-0.5495360000000034,321.69832912,86.58937046,20.599000930786133,0.5069999999940015,20.40625,1.0,0.0,-27.58064337119783,-34.475610809335016
1366,-0.5535150000000044,321.70231544,86.6139246,20.599000930786133,0.3525748147729659,20.703125,1.0,0.0,-17.503100602403773,-33.59162078858387
1367,-0.5575529999999986,321.70635994,86.63847873,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10260,0.4396339999999981,320.70769817,86.58942697,20.599000930786133,0.560208889655083,20.734375,1.0,0.0,25.635854419186693,62.409695465079366
10261,0.4428170000000051,320.70450901,86.61398152,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10262,0.446046999999993,320.7012733,86.63853606,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10263,0.3846810000000005,320.76273179,86.58945051,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10264,0.3874670000000009,320.75994123,86.61400524,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10265,0.3902929999999998,320.75710995,86.63855995,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10266,0.3297280000000029,320.81776612,86.58947092,20.599000930786133,0.6689850521529817,20.40625,1.0,0.0,-32.64888125632306,-66.29925155639648
10267,0.3321159999999992,320.81537418,86.61402579,20.599000930786133,0.5282205978904915,20.703125,1.0,0.0,-22.158807497916357,-65.59205953981164
10268,0.3345379999999949,320.81294734,86.63858065,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10269,0.27477399999999363,320.87280105,86.58948819,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10270,0.276764,320.87080775,86.61404318,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10271,0.2787830000000042,320.86878536,86.63859817,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10272,0.21981999999999857,320.92783649,86.58950231,20.599000930786133,0.4684634457975458,20.5,1.0,0.0,26.93238038948102,-18.210194427481714
10273,0.22141200000000083,320.92624184,86.61405741,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10274,0.22302700000000186,320.92462391,86.6386125,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10275,0.16486500000000603,320.98287234,86.5895133,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10276,0.16605900000000418,320.98167634,86.61406848,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10277,0.1672709999999995,320.98046289,86.63862365,20.599000930786133,0.18993156667775404,20.671875,1.0,0.0,-10.902604754880052,7.6023141784478225
10278,0.10990999999999929,321.03790849,86.58952115,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10279,0.11070599999999331,321.03711115,86.61407638,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10280,0.11151399999999967,321.03630218,86.63863162,20.599000930786133,0.2545623695553324,20.53125,1.0,0.0,-10.66687275591518,31.64684274293536
10281,0.05495500000000675,321.09294484,86.58952586,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10282,0.055352999999996655,321.09254617,86.61408113,20.599000930786133,0.46904583994370413,20.625,1.0,0.0,-20.74441552470924,54.807381286611445
10283,0.055756999999999834,321.09214168,86.63863639,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10284,0.0,321.14798129,86.58952743,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10285,0.0,321.14798129,86.61408271,20.599000930786133,0.652853735507324,20.5,1.0,0.0,-20.44975053114868,-97.76929629518563
10286,0.0,321.14798129,86.63863799,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10287,-0.05495500000000675,321.20301774,86.58952586,20.599000930786133,0.6421370570627514,20.75,1.0,0.0,28.52357135333591,-74.60875775146934
10288,-0.055352999999996655,321.20341641,86.61408113,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10289,-0.055756999999999834,321.2038209,86.63863639,20.599000930786133,0.9297623352091825,20.6875,1.0,0.0,49.09118788053667,-73.01757571411326
10290,-0.10990999999999929,321.2580541,86.58952115,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10291,-0.11070599999999331,321.25885143,86.61407638,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10292,-0.11151399999999967,321.2596604,86.63863162,20.599000930786133,0.7419029586162355,20.703125,1.0,0.0,-9.54714578312933,128.00175500487092
10293,-0.16486500000000603,321.31309024,86.5895133,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10294,-0.16605900000000418,321.31428624,86.61406848,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10295,-0.1672709999999995,321.31549969,86.63862365,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10296,-0.21981999999999857,321.36812609,86.58950231,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10297,-0.22141200000000083,321.36972074,86.61405741,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10298,-0.22302700000000186,321.37133867,86.6386125,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10299,-0.27477399999999363,321.42316153,86.58948819,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
10300,-0.276764,321.42515483,86.61404318,20.599000930786133,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30
